"reportedTimestamp","eventDate","eventTime","shape","duration","witnesses","weather","firstName","lastName","latitude","longitude","sighting","physicalEvidence","contact","researchOutcome"
"1977-04-17T18:42:01.657Z","1977-04-09","23:03","disk",55,9,"mostly cloudy","Salvatore","Hand","35.2030556",-85.9211111,"Y","N","N","explained"
"1972-08-20T08:40:27.842Z","1972-08-20","04:18","circle",3,9,"fog","Fleta","Treutel","45.4208333",-122.6694444,"Y","N","N","explained"
"2008-02-02T02:31:52.564Z","2008-02-01","21:18","light",42,9,"partly cloudy","Koby","Wilderman","46.1880556",-123.83,"Y","N","N","unexplained"
"1991-01-10T14:52:33.014Z","1991-01-10","06:08","disk",42,9,"fog","Bell","Lind","36.4336111",-99.39,"Y","N","N","explained"
"1992-09-29T07:25:50.673Z","1992-09-27","04:26","light",12,9,"rain","Janet","Rippin","33.0738889",-106.0180556,"Y","N","N","unexplained"
"1988-12-14T06:43:21.514Z","1988-12-07","19:02","circle",65,9,"rain","Myron","Emmerich","34.8780556",-83.4011111,"Y","N","N","explained"
"2009-12-22T07:24:38.212Z","2009-12-15","01:14","disk",6,9,"mostly cloudy","Frieda","Thiel","33.2097222",-87.5691667,"Y","N","N","explained"
"1977-03-29T15:28:16.531Z","1977-03-29","12:29","disk",44,9,"mostly cloudy","Katelynn","Harber","62.320905",-150.106622,"Y","N","N","explained"
"1991-03-24T14:36:21.554Z","1991-03-23","06:46","disk",74,9,"mostly cloudy","Madisen","Nikolaus","46.774692",-64.230159,"Y","N","N","explained"
"2018-02-13T19:20:25.587Z","2018-02-11","13:17","triangle",18,9,"clear","Frida","Jacobson","30.4211111",-87.2169444,"Y","N","N","probable"
"1990-09-12T07:29:57.289Z","1990-09-07","17:17","disk",1,9,"mostly cloudy","Briana","Gusikowski","39.7391667",-104.9841667,"Y","Y","Y","explained"
"2010-08-25T11:13:06.865Z","2010-08-23","13:44","triangle",65,9,"mostly cloudy","Jamie","Prohaska","42.7208333",-94.215,"Y","N","N","probable"
"1996-08-04T09:50:58.641Z","1996-08-02","20:42","disk",11,9,"mostly cloudy","Floyd","Gottlieb","43.1636111",-73.0727778,"Y","N","N","explained"
"1971-09-30T08:43:33.233Z","1971-09-28","16:17","disk",87,9,"rain","Raymond","Jones","36.5805556",-87.76,"Y","N","N","explained"
"1989-03-04T00:29:22.399Z","1989-03-03","10:28","circle",36,9,"mostly cloudy","Faye","Bernhard","38.6269444",-88.9455556,"Y","N","N","explained"
"2014-12-26T14:10:06.374Z","2014-12-25","16:44","sphere",35,9,"fog","Arden","Bode","-20.917574",142.702796,"Y","N","N","probable"
"2014-08-23T13:01:57.826Z","2014-08-19","14:58","disk",86,9,"clear","Amya","Shanahan","40.4405556",-79.9961111,"Y","Y","N","explained"
"1999-03-20T12:44:21.434Z","1999-03-14","10:20","sphere",97,9,"partly cloudy","Tessie","Adams","43.433333",-79.666667,"Y","N","N","explained"
"1990-06-04T05:28:59.287Z","1990-05-29","03:31","triangle",73,9,"snow","Olga","Hegmann","34.4208333",-119.6972222,"Y","N","N","probable"
"2005-10-09T04:30:30.166Z","2005-10-08","13:14","sphere",34,9,"clear","Wilber","Mueller","39.5297222",-119.8127778,"Y","N","N","probable"
"2011-07-16T17:17:17.084Z","2011-07-12","05:22","circle",97,9,"snow","Jerald","Dach","47.6063889",-122.3308333,"Y","N","N","explained"
"1993-01-17T04:29:06.972Z","1993-01-16","00:38","circle",77,9,"rain","Cristobal","MacGyver","34.1952778",-79.7627778,"Y","Y","N","explained"
"1985-04-16T01:38:43.477Z","1985-04-10","16:38","disk",39,9,"mostly cloudy","Garett","Beatty","53.544389",-113.490927,"Y","N","N","explained"
"2009-04-05T23:32:55.395Z","2009-04-03","13:54","sphere",8,9,"fog","Toby","Romaguera","36.7280556",-108.2180556,"Y","Y","Y","probable"
"1997-03-02T18:01:42.133Z","1997-03-02","10:33","circle",57,9,"fog","Emmie","Satterfield","40.2969444",-111.6938889,"Y","Y","N","explained"
"2008-05-09T14:06:20.276Z","2008-05-08","01:49","sphere",94,9,"partly cloudy","Lauriane","Connelly","25.9013889",-97.4972222,"Y","N","N","probable"
"2007-02-03T16:20:07.787Z","2007-02-03","12:06","circle",39,9,"clear","Lue","Rath","40.7555556",-73.5880556,"Y","N","N","explained"
"1984-10-07T16:45:41.891Z","1984-10-04","10:13","light",81,9,"rain","Dedrick","Nolan","37.3394444",-121.8938889,"Y","N","N","unexplained"
"1970-11-23T20:17:43.176Z","1970-11-21","21:07","triangle",97,9,"partly cloudy","Elinore","Treutel","37.6391667",-120.9958333,"Y","Y","Y","probable"
"1990-09-17T11:54:38.263Z","1990-09-16","02:19","light",95,9,"partly cloudy","Sabrina","Jakubowski","39.9305556",-75.3205556,"Y","N","N","unexplained"
"1986-10-04T18:27:37.810Z","1986-09-28","00:17","disk",61,9,"stormy","Myrtis","Keeling","18.473833",-66.938512,"Y","N","N","explained"
"1996-09-24T17:27:35.141Z","1996-09-19","10:09","light",38,9,"partly cloudy","Idell","Roob","34.1705556",-118.8366667,"Y","Y","Y","unexplained"
"1977-10-31T04:47:39.374Z","1977-10-30","13:21","circle",56,9,"clear","Elda","Kautzer","37.5536111",-77.4605556,"Y","N","N","explained"
"2015-06-22T11:46:40.865Z","2015-06-18","09:57","circle",97,9,"partly cloudy","Maryam","Conn","45.8588889",-123.1916667,"Y","N","N","explained"
"1992-12-10T18:09:44.292Z","1992-12-06","13:33","circle",52,9,"rain","Kavon","Baumbach","33.3527778",-111.7883333,"Y","N","N","explained"
"1979-08-17T09:48:22.985Z","1979-08-16","13:24","circle",73,9,"snow","Efrain","Ortiz","37.6775000",-113.0611111,"Y","N","N","explained"
"1984-09-23T23:33:46.527Z","1984-09-21","07:04","circle",30,9,"partly cloudy","Nya","Kohler","37.916104",-85.956247,"Y","N","N","explained"
"1999-05-03T11:11:52.517Z","1999-05-02","23:11","circle",56,9,"fog","Cathy","Paucek","42.7325000",-84.5555556,"Y","N","N","explained"
"1984-06-01T02:18:00.573Z","1984-05-30","01:42","pyramid",8,9,"mostly cloudy","Paxton","Willms","55.833333",-3.083333,"Y","N","N","unexplained"
"2003-03-02T01:31:55.443Z","2003-03-01","13:02","triangle",10,9,"rain","Mattie","Reichel","35.6736111",-90.5072222,"Y","N","N","unexplained"
"1993-03-05T19:33:12.032Z","1993-02-28","11:08","circle",20,9,"rain","Maye","Schmeler","34.3675000",-77.7108333,"Y","Y","Y","unexplained"
"1995-09-11T03:42:03.081Z","1995-09-09","22:58","square",94,9,"rain","Deja","Schoen","41.7013889",-71.1555556,"Y","N","N","unexplained"
"2002-08-24T15:10:03.041Z","2002-08-21","13:49","circle",14,9,"snow","Aditya","Larson","33.7669444",-118.1883333,"Y","N","N","explained"
"1976-03-08T06:26:21.812Z","1976-03-06","22:06","sphere",49,9,"fog","Evans","Willms","40.7683333",-73.5255556,"Y","N","N","probable"
"1980-06-15T06:27:49.402Z","1980-06-11","00:25","disk",86,9,"mostly cloudy","Efren","Kohler","41.6022222",-72.9872222,"Y","N","N","explained"
"2015-10-28T14:23:25.021Z","2015-10-28","04:12","circle",72,9,"mostly cloudy","Alfonzo","Cremin","28.568802",77.322391,"Y","Y","N","explained"
"1990-03-10T04:48:42.672Z","1990-03-07","20:16","disk",77,9,"snow","Everardo","Sanford","40.5819444",-74.9594444,"Y","N","N","explained"
"1997-03-30T11:21:38.403Z","1997-03-26","16:17","circle",28,9,"snow","Jovanny","Waelchi","47.6113889",-119.2911111,"Y","N","N","explained"
"1972-08-25T15:37:14.614Z","1972-08-20","18:18","light",7,9,"rain","Maribel","Toy","41.6666667",-70.1852778,"Y","N","N","unexplained"
"1981-12-24T16:56:50.456Z","1981-12-21","10:02","light",64,9,"rain","Keeley","Trantow","28.078072",-82.763713,"Y","N","N","unexplained"
"2018-01-16T19:16:23.279Z","2018-01-16","00:45","sphere",20,9,"fog","Kaia","Adams","34.8666667",-92.4041667,"Y","N","N","probable"
"1986-03-15T22:52:01.011Z","1986-03-15","22:49","light",43,9,"mostly cloudy","Herminio","Lehner","39.3108333",-91.4883333,"Y","N","N","unexplained"
"2009-08-17T21:04:42.938Z","2009-08-17","16:03","sphere",80,9,"mostly cloudy","Brandyn","Friesen","38.8941667",-77.4313889,"Y","N","N","probable"
"2007-11-14T10:24:29.714Z","2007-11-14","03:12","circle",72,9,"clear","Rosella","Wintheiser","47.4236111",-120.3091667,"Y","N","N","explained"
"1987-01-28T17:09:41.154Z","1987-01-26","10:30","square",30,9,"fog","Jaqueline","O'Hara","42.1397222",-71.5166667,"Y","N","N","unexplained"
"2006-05-04T06:04:30.791Z","2006-04-29","22:30","circle",19,9,"rain","Kaylie","Ledner","40.7061111",-74.5497222,"Y","N","N","explained"
"2009-07-29T09:04:35.471Z","2009-07-28","02:36","circle",81,9,"partly cloudy","Chadd","McClure","41.8083333",-71.3375,"Y","N","N","explained"
"1992-07-19T19:02:02.475Z","1992-07-16","16:54","disk",47,9,"snow","Jessika","Stoltenberg","40.3744444",-76.3030556,"Y","N","N","explained"
"2008-02-16T08:05:36.084Z","2008-02-13","01:01","disk",48,9,"mostly cloudy","Brianne","Hansen","44.0522222",-123.0855556,"Y","N","N","explained"
"1992-02-05T11:12:20.271Z","1992-02-02","19:17","circle",16,9,"rain","Garth","Jast","39.1405556",-121.6158333,"Y","N","N","explained"
"1992-05-13T00:04:07.644Z","1992-05-12","00:44","circle",85,9,"mostly cloudy","Misael","Purdy","33.7488889",-84.3880556,"Y","N","N","explained"
"2007-12-12T14:30:42.352Z","2007-12-09","07:29","circle",14,9,"snow","Chester","Kub","37.3341667",-79.5233333,"Y","N","N","explained"
"2011-03-13T10:10:10.636Z","2011-03-10","04:36","sphere",47,9,"rain","Donato","Bosco","32.217767",-110.875913,"Y","Y","N","probable"
"2003-11-04T14:25:20.834Z","2003-10-31","03:33","square",70,9,"clear","Wendy","Haag","47.6777778",-116.7794444,"Y","N","N","unexplained"
"1976-06-06T22:38:34.043Z","1976-05-29","01:14","circle",72,9,"clear","Chaz","Kub","39.6066667",-75.8336111,"Y","N","N","explained"
"1991-07-19T22:26:07.070Z","1991-07-13","18:24","disk",51,9,"mostly cloudy","Tate","Ritchie","41.365824",-110.305725,"Y","Y","Y","explained"
"2006-12-01T22:57:50.463Z","2006-11-29","13:57","disk",92,9,"fog","Alaina","Bergstrom","42.6711111",-74.1161111,"Y","N","N","explained"
"1987-11-24T16:03:43.058Z","1987-11-23","10:36","light",81,9,"clear","Dante","Orn","45.5827778",-122.3522222,"Y","N","N","unexplained"
"1981-05-31T15:43:15.593Z","1981-05-30","14:26","disk",9,9,"rain","Paige","Lockman","51.633333",-3.966667,"Y","N","N","explained"
"1975-04-03T11:37:26.287Z","1975-03-31","10:48","disk",84,9,"stormy","Elijah","Beatty","37.6438889",-98.7372222,"Y","N","N","explained"
"2007-09-14T07:27:54.120Z","2007-09-08","10:05","circle",34,9,"clear","Raquel","O'Conner","52.133333",-106.666667,"Y","N","N","explained"
"1983-07-23T22:01:29.783Z","1983-07-21","06:42","sphere",54,9,"clear","Ruby","Davis","41.492537",-99.901813,"Y","Y","N","probable"
"1995-08-21T15:56:42.155Z","1995-08-20","13:40","circle",8,9,"mostly cloudy","Nicole","Renner","51.379444",-2.365556,"Y","N","N","explained"
"1990-01-19T12:00:08.969Z","1990-01-18","10:12","circle",59,9,"clear","Alta","Ryan","40.1947222",-92.5830556,"Y","N","N","explained"
"2007-04-22T04:08:52.288Z","2007-04-19","11:07","triangle",7,9,"stormy","Conrad","Pouros","25.7738889",-80.1938889,"Y","N","N","unexplained"
"1988-10-25T18:57:14.253Z","1988-10-24","19:11","sphere",9,9,"snow","Rossie","Boyle","34.0752778",-84.2941667,"Y","Y","N","probable"
"1973-09-14T01:43:11.862Z","1973-09-10","21:49","light",27,9,"clear","Brandi","Heller","37.5455556",-97.2686111,"Y","N","N","unexplained"
"1987-10-31T18:54:14.587Z","1987-10-31","16:32","square",49,9,"partly cloudy","Quentin","Lehner","39.2688889",-84.2638889,"Y","N","N","unexplained"
"1997-03-18T01:02:00.117Z","1997-03-17","22:32","disk",81,9,"snow","Wyatt","Bernier","33.9830556",-118.0958333,"Y","N","N","explained"
"2010-08-29T10:40:28.757Z","2010-08-29","04:36","light",26,9,"partly cloudy","Hettie","Wolf","47.2044444",-121.9902778,"Y","N","N","explained"
"2007-12-24T16:32:55.439Z","2007-12-21","23:57","triangle",71,9,"rain","Nels","Lynch","40.2013889",-77.1891667,"Y","N","N","probable"
"2004-08-24T19:13:36.047Z","2004-08-21","21:31","disk",26,9,"clear","Shawn","Runolfsdottir","28.709143",-100.499521,"Y","N","N","explained"
"1990-04-22T08:48:22.952Z","1990-04-21","16:50","disk",40,9,"stormy","Sydnee","Witting","33.5205556",-86.8025,"Y","Y","N","explained"
"1978-06-24T23:56:09.024Z","1978-06-24","04:08","disk",96,9,"rain","Fiona","Kassulke","39.9611111",-82.9988889,"Y","N","N","explained"
"2007-08-26T18:42:10.481Z","2007-08-26","09:26","circle",79,9,"fog","Ona","Deckow","36.1750000",-115.1363889,"Y","N","N","explained"
"2003-04-09T21:33:28.222Z","2003-04-09","11:10","circle",20,9,"mostly cloudy","Corine","Dooley","36.7280556",-76.5838889,"Y","N","N","explained"
"1992-04-17T23:22:52.309Z","1992-04-16","04:24","sphere",10,9,"rain","Helen","Schumm","40.2794444",-86.5108333,"Y","N","N","probable"
"1977-08-13T10:54:34.537Z","1977-08-07","09:03","circle",1,9,"rain","Una","Blanda","37.7750000",-122.4183333,"Y","Y","Y","explained"
"1999-04-06T08:17:27.276Z","1999-04-05","06:33","disk",75,9,"snow","Maia","Greenfelder","42.3875000",-71.1,"Y","N","N","explained"
"1981-01-19T15:02:11.879Z","1981-01-19","13:14","circle",46,9,"snow","Shana","Hirthe","41.5380556",-72.8075,"Y","N","N","explained"
"2013-09-13T15:11:15.678Z","2013-09-12","06:04","circle",16,9,"clear","Serenity","Olson","44.0783333",-116.9327778,"Y","N","N","explained"
"1981-05-17T05:05:39.789Z","1981-05-17","00:35","disk",66,9,"snow","Tina","Metz","32.3666667",-86.3,"Y","N","N","explained"
"2013-07-27T22:39:01.072Z","2013-07-27","21:24","disk",88,9,"partly cloudy","Daron","Moen","41.0263889",-73.6288889,"Y","N","N","explained"
"2006-10-23T03:33:55.502Z","2006-10-21","15:04","disk",24,9,"snow","Adolphus","Gorczany","40.7141667",-74.0063889,"Y","N","N","explained"
"2011-05-15T03:15:56.565Z","2011-05-10","16:27","sphere",67,9,"partly cloudy","Ryleigh","Farrell","49.1",-122.65,"Y","N","N","probable"
"1989-11-26T08:47:33.386Z","1989-11-22","01:13","sphere",82,9,"partly cloudy","Carmine","Goyette","46.729553",-94.6859,"Y","N","N","probable"
"2015-07-01T11:47:24.354Z","2015-06-30","19:37","disk",87,9,"partly cloudy","Dallin","Cassin","38.139498",-90.555126,"Y","N","N","explained"
"2002-07-06T13:54:25.205Z","2002-07-02","06:42","square",96,9,"stormy","Precious","Hermiston","35.3394444",-97.4863889,"Y","N","N","unexplained"
"2007-05-18T21:39:18.006Z","2007-05-16","04:06","box",87,9,"rain","Carlo","Hodkiewicz","39.4561111",-77.9641667,"Y","N","N","explained"
"2003-01-29T09:51:37.983Z","2003-01-25","21:16","disk",82,9,"clear","Shyanne","Watsica","43.8013889",-91.2394444,"Y","N","N","explained"
"1996-01-06T09:33:48.119Z","1996-01-06","07:03","disk",64,9,"rain","Sierra","Thiel","42.8566667",-85.3802778,"Y","N","N","explained"
"1994-02-04T22:02:18.982Z","1994-02-04","14:51","circle",11,9,"fog","Forest","Beer","33.758728",-116.958712,"Y","N","N","explained"
"2010-04-24T02:59:05.179Z","2010-04-20","04:17","disk",63,9,"mostly cloudy","Kristoffer","Spencer","42.9005556",-78.6705556,"Y","N","N","explained"
"1979-08-08T05:47:00.895Z","1979-08-07","23:22","circle",47,9,"partly cloudy","Nova","Johnston","38.2972222",-122.2844444,"Y","N","N","explained"
"1988-11-28T06:39:55.602Z","1988-11-26","13:50","oval",11,9,"rain","Freida","Thiel","28.7027778",-81.3386111,"Y","N","N","explained"
"1970-09-11T10:10:59.364Z","1970-09-07","01:28","circle",7,9,"mostly cloudy","Christop","Bernhard","43.8013889",-91.2394444,"Y","N","N","explained"
"1973-01-23T17:39:46.619Z","1973-01-21","12:13","circle",48,9,"rain","Vernon","Pouros","44.1636111",-93.9991667,"Y","N","N","explained"
"2008-07-16T12:15:52.747Z","2008-07-12","12:23","circle",72,9,"snow","Jayme","Roberts","44.1669444",-74.5383333,"Y","Y","Y","explained"
"2017-01-09T13:00:58.935Z","2017-01-07","03:33","disk",97,9,"fog","Kaitlyn","Feest","48.0152778",-122.0625,"Y","N","N","explained"
"2000-03-07T15:35:19.929Z","2000-03-01","04:52","disk",18,9,"mostly cloudy","Kasandra","Torp","41.1838889",-97.0036111,"Y","N","N","explained"
"2014-04-08T14:38:22.650Z","2014-04-07","02:41","circle",49,9,"clear","Braden","Emard","43.5516667",-97.5072222,"Y","N","N","explained"
"2014-01-29T01:31:38.207Z","2014-01-26","04:33","disk",30,9,"fog","Erik","Jast","32.2986111",-90.1847222,"Y","N","N","explained"
"1977-01-12T12:48:49.042Z","1977-01-12","01:48","circle",66,9,"snow","Wallace","Heller","32.7677778",-117.0222222,"Y","N","N","explained"
"2006-09-11T23:25:34.100Z","2006-09-04","23:51","triangle",52,9,"clear","Sanford","Hudson","38.4000000",-105.2166667,"Y","Y","N","probable"
"2003-07-29T17:30:23.783Z","2003-07-28","16:02","circle",8,9,"fog","Parker","Rohan","38.1777778",-94.7111111,"Y","Y","Y","explained"
"1990-06-17T08:53:40.680Z","1990-06-17","08:49","disk",24,9,"clear","Devante","Glover","34.5008333",-117.185,"Y","N","N","explained"
"2017-06-24T00:05:09.126Z","2017-06-23","19:57","circle",51,9,"snow","Lesley","Ratke","46.216667",-63.483333,"Y","N","N","explained"
"2005-05-24T23:19:23.210Z","2005-05-22","21:18","disk",64,9,"mostly cloudy","Chelsey","Berge","39.898404",-81.827354,"Y","N","N","explained"
"2015-02-09T08:52:05.871Z","2015-02-02","05:52","light",63,9,"partly cloudy","Teagan","Baumbach","-33.652489",115.345497,"Y","N","N","unexplained"
"2015-06-16T22:10:53.609Z","2015-06-16","01:22","triangle",74,9,"partly cloudy","Ollie","Dach","38.7216667",-76.6608333,"Y","N","N","explained"
"1970-03-11T17:34:52.580Z","1970-03-11","03:12","circle",16,9,"clear","Natalie","O'Conner","42.2708333",-83.7263889,"Y","N","N","explained"
"2012-08-30T01:05:35.251Z","2012-08-26","13:51","square",52,9,"mostly cloudy","Aurelie","Smitham","26.1719444",-80.1322222,"Y","N","N","unexplained"
"1990-08-28T16:38:40.502Z","1990-08-27","21:20","disk",50,9,"fog","Zakary","Rohan","19.02317",-98.623841,"Y","N","N","explained"
"2009-10-09T13:17:48.250Z","2009-10-06","13:00","circle",37,9,"fog","Devin","Leuschke","47.6063889",-122.3308333,"Y","N","N","explained"
"1988-12-02T00:03:11.081Z","1988-11-25","20:31","square",91,9,"snow","Maggie","Rohan","47.2530556",-122.4430556,"Y","N","N","unexplained"
"1993-08-21T11:17:35.072Z","1993-08-20","21:12","light",23,9,"mostly cloudy","Guy","Terry","38.6447222",-121.2711111,"Y","N","N","unexplained"
"1979-09-04T04:04:23.352Z","1979-09-01","20:57","circle",20,9,"snow","Liliana","Nolan","34.1388889",-118.2130556,"Y","N","N","explained"
"2018-07-30T09:28:31.472Z","2018-07-23","09:21","triangle",22,9,"rain","Rogers","Cummings","39.5297222",-119.8127778,"Y","N","N","probable"
"1972-11-14T15:34:00.731Z","1972-11-10","03:48","square",88,9,"rain","Pansy","Larson","41.7002778",-86.5094444,"Y","N","N","unexplained"
"2000-06-19T13:18:06.240Z","2000-06-17","20:47","disk",97,9,"snow","Jarod","Wolff","33.7358333",-118.2913889,"Y","N","N","explained"
"1985-08-26T22:07:55.655Z","1985-08-19","05:56","circle",80,9,"partly cloudy","Ruthe","Kautzer","47.366667",-68.333333,"Y","N","N","explained"
"2018-07-02T23:09:47.020Z","2018-07-01","13:44","disk",6,9,"clear","Willie","McDermott","41.8186111",-73.3713889,"Y","N","N","explained"
"1996-08-09T13:57:26.877Z","1996-08-09","13:15","circle",85,9,"partly cloudy","Clemmie","Walsh","34.0522222",-118.2427778,"Y","N","N","explained"
"1998-01-16T12:46:10.375Z","1998-01-15","17:23","pyramid",29,9,"clear","Corine","Ortiz","41.184944",-112.014664,"Y","N","N","unexplained"
"1996-11-20T17:18:34.851Z","1996-11-20","06:59","square",61,9,"clear","Leo","Stehr","36.7277778",-110.2538889,"Y","N","N","unexplained"
"1973-11-24T03:53:05.670Z","1973-11-23","09:14","square",85,9,"stormy","Selina","Dicki","51.514125",-0.093689,"Y","N","N","unexplained"
"1994-08-06T05:40:40.490Z","1994-08-04","03:19","square",96,9,"partly cloudy","Kaylah","Schoen","41.0886111",-74.1441667,"Y","N","N","unexplained"
"2009-04-12T06:27:39.256Z","2009-04-12","04:23","circle",36,9,"fog","Anika","Heller","47.5675000",-122.6313889,"Y","N","N","explained"
"2005-06-27T01:19:53.184Z","2005-06-26","03:07","disk",23,9,"partly cloudy","Emelia","Mills","30.2263889",-93.2172222,"Y","N","N","explained"
"2014-05-28T14:46:04.950Z","2014-05-27","18:30","disk",38,9,"rain","Ora","Brakus","47.4830556",-122.2158333,"Y","N","N","explained"
"1997-08-09T23:30:38.697Z","1997-08-09","03:16","disk",24,9,"fog","German","Prohaska","32.6125000",-90.0366667,"Y","N","N","explained"
"1985-06-07T05:52:27.117Z","1985-06-04","16:19","circle",73,9,"snow","Keyshawn","Spencer","29.7758333",-95.1144444,"Y","N","N","explained"
"1984-09-23T10:36:18.778Z","1984-09-22","06:41","disk",58,9,"clear","Ibrahim","Swift","36.8525000",-121.4005556,"Y","N","N","explained"
"1976-01-31T23:21:55.924Z","1976-01-25","19:19","circle",33,9,"stormy","Candido","Hansen","53.333333",-3.833333,"Y","N","N","explained"
"1980-08-23T06:01:34.218Z","1980-08-14","11:09","disk",24,9,"snow","Art","Reichert","38.1383333",-97.4311111,"Y","N","N","explained"
"2017-12-19T22:01:13.801Z","2017-12-19","16:35","circle",63,9,"stormy","Forrest","Kuhn","32.2216667",-110.9258333,"Y","N","N","explained"
"2015-05-26T20:23:24.884Z","2015-05-25","12:12","light",63,9,"mostly cloudy","Ottis","O'Keefe","52.333333",-0.183333,"Y","N","N","unexplained"
"1985-06-19T01:13:02.063Z","1985-06-18","23:02","disk",98,9,"partly cloudy","Madonna","Beahan","43.6136111",-116.2025,"Y","N","N","explained"
"1981-03-06T21:43:11.808Z","1981-03-04","00:35","triangle",10,9,"rain","Loren","Kuvalis","35.4797222",-79.1805556,"Y","N","N","probable"
"2009-08-15T12:35:25.337Z","2009-08-15","08:43","disk",53,9,"rain","Marcella","Barrows","42.7325000",-84.5555556,"Y","N","N","explained"
"1990-06-02T23:05:19.212Z","1990-06-02","21:28","circle",9,9,"snow","Warren","Rodriguez","53.366667",-1.5,"Y","N","N","explained"
"2005-08-15T06:36:07.505Z","2005-08-15","02:03","disk",10,9,"rain","Khalil","Toy","38.4588889",-90.5363889,"Y","N","N","explained"
"1987-03-02T10:16:27.712Z","1987-03-02","06:22","disk",37,9,"stormy","Camila","Halvorson","27.3361111",-82.5308333,"Y","N","N","explained"
"2005-05-24T11:14:10.905Z","2005-05-19","20:39","disk",21,9,"snow","Halie","Gutmann","39.32098",-111.093731,"Y","N","N","explained"
"1999-12-05T04:07:54.533Z","1999-11-30","07:08","circle",78,9,"snow","Andres","Mante","42.0372222",-88.2811111,"Y","N","N","explained"
"2012-02-09T10:46:46.566Z","2012-02-07","13:48","light",32,9,"snow","Candice","Carroll","33.5386111",-112.1852778,"Y","N","N","unexplained"
"2019-02-14T19:00:31.406Z","2019-02-11","20:46","circle",43,9,"snow","Roy","Kassulke","34.2308333",-111.3244444,"Y","N","N","explained"
"1972-08-08T17:29:08.538Z","1972-08-01","09:57","circle",11,9,"clear","Greyson","Schultz","38.6652778",-78.4597222,"Y","N","N","explained"
"2017-02-05T04:28:45.753Z","2017-02-03","18:26","light",6,9,"rain","Ceasar","Zemlak","32.9480556",-96.7294444,"Y","N","N","unexplained"
"1982-08-31T02:31:32.884Z","1982-08-26","02:40","box",7,9,"partly cloudy","Markus","Schamberger","46.8605556",-68.0125,"Y","N","N","explained"
"1971-10-03T02:21:59.096Z","1971-09-30","03:13","circle",3,9,"partly cloudy","Reilly","Hermiston","40.7161111",-73.8505556,"Y","N","N","explained"
"1991-01-16T01:28:56.329Z","1991-01-15","19:09","disk",4,9,"mostly cloudy","Maegan","Purdy","41.1688889",-82.2180556,"Y","N","N","explained"
"2001-05-23T03:34:43.663Z","2001-05-17","14:47","sphere",30,9,"partly cloudy","Willa","Boyer","34.0469444",-116.58,"Y","N","N","explained"
"1981-02-02T12:31:27.385Z","1981-01-31","13:21","circle",63,9,"fog","Susana","Frami","35.2650000",-84.5533333,"Y","N","N","explained"
"1980-04-22T12:51:07.620Z","1980-04-22","08:06","disk",44,9,"stormy","Deja","Volkman","30.4211111",-87.2169444,"Y","Y","Y","explained"
"1990-11-07T14:39:35.349Z","1990-10-30","10:57","sphere",53,9,"rain","Stephanie","Gerhold","33.7800000",-118.2616667,"Y","N","N","unexplained"
"1993-02-03T16:45:13.262Z","1993-01-29","07:07","circle",31,9,"fog","Eleanora","Bednar","41.7886111",-89.6961111,"Y","N","N","explained"
"2004-07-23T07:43:29.949Z","2004-07-18","12:54","disk",68,9,"partly cloudy","Camron","Satterfield","35.1494444",-90.0488889,"Y","N","N","explained"
"2012-05-19T19:59:19.305Z","2012-05-15","13:39","circle",94,9,"fog","Roselyn","Mann","26.6155556",-80.0572222,"Y","N","N","explained"
"1983-12-22T20:43:52.449Z","1983-12-18","06:28","circle",92,9,"partly cloudy","Hillard","Jacobi","41.525031",-88.081725,"Y","N","N","explained"
"2003-12-26T20:16:07.913Z","2003-12-26","12:25","disk",34,9,"fog","Mittie","Von","54.884565",-126.207158,"Y","N","N","explained"
"1985-01-05T18:15:58.137Z","1984-12-31","04:12","circle",26,9,"clear","Bette","Bauch","40.6808333",-112.2622222,"Y","N","N","explained"
"2015-11-10T14:24:59.012Z","2015-11-03","21:45","disk",80,9,"partly cloudy","Yvonne","Pouros","30.1586111",-85.6602778,"Y","N","N","explained"
"1989-12-10T10:07:11.077Z","1989-12-05","20:23","disk",63,9,"partly cloudy","Malinda","Walter","39.1961111",-121.19,"Y","N","N","explained"
"2008-11-27T15:56:26.217Z","2008-11-27","02:48","circle",47,9,"fog","Karlee","O'Keefe","37.6391667",-120.9958333,"Y","N","N","explained"
"1996-11-07T10:49:36.877Z","1996-11-06","00:12","circle",39,9,"mostly cloudy","Wava","Gutkowski","39.7763889",-74.8627778,"Y","N","N","explained"
"2012-10-20T14:52:13.726Z","2012-10-12","00:12","disk",6,9,"mostly cloudy","Anibal","Skiles","42.7883333",-71.2013889,"Y","N","N","explained"
"2019-03-18T13:44:48.551Z","2019-03-18","13:40","circle",98,9,"partly cloudy","Orie","Aufderhar","36.3302778",-119.2911111,"Y","Y","Y","explained"
"1976-10-13T23:42:25.860Z","1976-10-13","04:19","circle",13,9,"mostly cloudy","Owen","Erdman","47.2152778",-123.0994444,"Y","N","N","explained"
"2016-02-20T12:46:49.207Z","2016-02-20","08:07","disk",65,9,"mostly cloudy","Abdiel","Luettgen","37.4791667",-82.5188889,"Y","N","N","explained"
"2001-01-26T04:30:59.532Z","2001-01-25","19:30","square",24,9,"fog","Dianna","Welch","39.0638889",-108.55,"Y","N","N","unexplained"
