"reportedTimestamp","eventDate","eventTime","duration","witnesses","weather","firstName","lastName","latitude","longitude","sighting","physicalEvidence","contact","researchOutcome","shape"
"1973-04-07T19:38:10.152Z","1973-04-07","17:10",65,9,"snow","Rubie","Reinger","43.0388889",-87.9063889,"Y","N","N","explained","circle"
"1992-08-30T19:18:27.892Z","1992-08-30","10:55",78,9,"stormy","Vicenta","Pagac","43.5500000",-96.7,"Y","N","N","explained","disk"
"2017-10-13T08:30:09.270Z","2017-10-12","20:51",58,9,"fog","Monserrat","Weimann","41.6638889",-83.5552778,"Y","N","N","probable","sphere"
"1998-10-01T02:21:18.354Z","1998-09-30","19:11",26,9,"rain","Delia","Rippin","42.0583333",-71.25,"Y","N","N","probable","sphere"
"1986-09-21T21:08:38.341Z","1986-09-14","22:10",94,9,"mostly cloudy","Amaya","Wisoky","38.1355556",-96.1355556,"Y","N","N","explained","disk"
"2009-09-09T23:59:13.577Z","2009-09-07","11:17",82,9,"partly cloudy","Dayton","Collier","42.1538889",-88.1361111,"Y","N","N","explained","disk"
"1985-09-04T08:47:35.689Z","1985-09-01","06:19",20,9,"clear","Taurean","Hilll","28.9783333",-96.6458333,"Y","N","N","explained","disk"
"1973-08-09T15:47:04.542Z","1973-08-09","03:10",94,9,"stormy","Madalyn","Gulgowski","41.6302778",-87.8538889,"Y","N","N","unexplained","light"
"1973-09-06T11:50:19.292Z","1973-09-02","09:27",85,9,"mostly cloudy","Milo","Hintz","33.0197222",-96.6986111,"Y","N","N","explained","disk"
"1978-07-12T00:17:02.843Z","1978-07-11","21:53",67,9,"mostly cloudy","Javier","Bins","41.5033333",-74.0108333,"Y","N","N","explained","disk"
"1970-04-28T14:36:42.030Z","1970-04-27","09:48",27,9,"fog","Scottie","Leannon","42.5777778",-121.865,"Y","N","N","explained","circle"
"2009-01-28T10:51:25.978Z","2009-01-24","22:19",55,9,"mostly cloudy","Jalon","Borer","33.6000000",-117.6711111,"Y","N","N","unexplained","light"
"2012-09-09T11:20:19.951Z","2012-09-02","11:16",44,9,"clear","Robbie","Schneider","34.120656",-84.004351,"Y","N","N","explained","disk"
"2014-12-22T22:00:45.338Z","2014-12-17","22:26",81,9,"rain","Kyleigh","Dickens","33.873415",-115.900992,"Y","N","N","unexplained","square"
"2016-10-31T00:18:18.026Z","2016-10-23","09:21",82,9,"mostly cloudy","Saige","Spencer","42.4691667",-92.2808333,"Y","N","N","explained","light"
"1993-12-30T06:46:29.731Z","1993-12-29","11:13",28,9,"snow","Alva","Hermann","42.4500000",-73.2458333,"Y","N","N","unexplained","light"
"1983-09-29T09:00:09.145Z","1983-09-27","16:37",25,9,"partly cloudy","Reyes","Altenwerth","40.1416667",-93.8722222,"Y","N","N","explained","disk"
"1995-05-08T10:33:12.927Z","1995-05-07","13:54",75,9,"rain","Jaiden","Roob","40.7141667",-74.0063889,"Y","N","N","unexplained","square"
"2015-08-24T01:05:35.215Z","2015-08-22","12:51",23,9,"rain","Mario","Kub","49.15",-123.916667,"Y","Y","Y","explained","disk"
"1978-07-21T11:09:29.769Z","1978-07-17","10:06",64,9,"snow","Tyrel","Keeling","36.8252778",-119.7019444,"Y","N","N","explained","disk"
"1994-02-23T14:41:06.819Z","1994-02-18","05:56",84,9,"clear","Edward","Aufderhar","53.783333",-1.066667,"Y","N","N","probable","sphere"
"1996-02-28T20:25:49.643Z","1996-02-23","16:28",76,9,"partly cloudy","Ilene","Hilpert","46.216667",-63.483333,"Y","N","N","explained","disk"
"1975-11-11T13:37:47.861Z","1975-11-10","13:37",3,9,"snow","Kenyon","Swaniawski","21.451331",-158.015281,"Y","N","N","explained","circle"
"2018-06-18T22:34:22.821Z","2018-06-18","09:45",1,9,"stormy","Braxton","Schmidt","26.9294444",-82.0455556,"Y","N","N","probable","sphere"
"2003-06-12T20:02:05.891Z","2003-06-12","04:03",12,9,"snow","Beatrice","Hickle","33.7669444",-118.1883333,"Y","N","N","explained","circle"
"1998-11-08T12:46:13.866Z","1998-11-07","04:28",91,9,"rain","Bernard","Lueilwitz","46.9422222",-122.6047222,"Y","N","N","explained","circle"
"1978-03-12T09:04:45.382Z","1978-03-10","16:44",17,9,"rain","Telly","Hammes","41.8977778",-87.8138889,"Y","Y","Y","explained","circle"
"1973-05-23T00:05:01.860Z","1973-05-20","16:51",51,9,"stormy","Emilio","Auer","35.0844444",-106.6505556,"Y","N","N","explained","circle"
"1995-01-07T07:52:28.307Z","1994-12-30","20:51",84,9,"fog","Sabrina","Howe","38.2541667",-85.7594444,"Y","N","N","explained","circle"
"1983-10-03T02:58:10.796Z","1983-10-02","04:02",80,9,"snow","Ethyl","Hahn","30.4055556",-86.6188889,"Y","Y","Y","probable","sphere"
"1982-04-10T10:31:44.625Z","1982-04-08","12:25",66,9,"mostly cloudy","Agustina","Mayer","34.8788889",-76.9016667,"Y","N","N","explained","disk"
"1989-10-12T10:05:16.252Z","1989-10-10","08:41",14,9,"partly cloudy","Milan","Schmitt","53.5",-2.216667,"Y","N","N","explained","circle"
"1975-02-12T18:41:48.891Z","1975-02-12","03:20",76,9,"clear","Jaylan","Yundt","37.6391667",-120.9958333,"Y","N","N","explained","disk"
"2003-09-29T00:43:37.262Z","2003-09-26","00:21",54,9,"stormy","Tony","Windler","42.049419",-124.266898,"Y","Y","Y","explained","circle"
"1983-09-05T21:49:41.667Z","1983-08-29","18:07",10,9,"fog","Demarco","Schumm","38.442165",-76.743977,"Y","N","N","explained","disk"
"1971-09-05T09:55:38.719Z","1971-09-03","08:12",8,9,"mostly cloudy","Rocio","Ruecker","44.5736111",-68.7961111,"Y","N","N","unexplained","light"
"1996-08-03T01:37:01.517Z","1996-08-02","12:41",76,9,"partly cloudy","Conner","Beahan","41.6005556",-93.6088889,"Y","N","N","unexplained","square"
"1978-06-29T19:35:58.544Z","1978-06-26","17:38",42,9,"fog","Guy","DuBuque","27.9472222",-82.4586111,"Y","N","N","explained","disk"
"2018-09-28T22:44:41.751Z","2018-09-26","04:49",37,9,"stormy","Courtney","Fadel","42.0083333",-91.6438889,"Y","N","N","unexplained","light"
"1979-03-14T04:14:40.250Z","1979-03-07","05:30",42,9,"clear","Eino","Jerde","48.9202778",-122.3413889,"Y","N","N","explained","circle"
"2012-05-08T01:09:11.309Z","2012-05-06","19:40",19,9,"mostly cloudy","Donald","Batz","44.0463889",-123.0208333,"Y","N","N","unexplained","sphere"
"1976-01-17T12:32:08.985Z","1976-01-16","04:17",60,9,"fog","Jefferey","Klein","38.6272222",-90.1977778,"Y","N","N","explained","circle"
"1989-04-26T05:40:21.858Z","1989-04-25","00:25",29,9,"rain","Freddie","Weber","64.8377778",-147.7163889,"Y","Y","Y","explained","circle"
"2018-09-30T00:07:31.725Z","2018-09-27","07:19",68,9,"rain","Kara","Pagac","36.5244444",-76.1786111,"Y","Y","Y","probable","sphere"
"2015-06-10T01:20:10.199Z","2015-06-09","11:03",22,9,"mostly cloudy","Eleazar","Sauer","42.5311111",-88.2480556,"Y","Y","N","probable","triangle"
"2008-07-23T23:16:35.225Z","2008-07-23","20:04",62,9,"fog","Armani","Rohan","34.4208333",-119.6972222,"Y","N","N","explained","disk"
"2015-05-06T22:26:14.974Z","2015-05-05","13:35",79,9,"mostly cloudy","Edna","Walter","36.1900000",-76.4663889,"Y","Y","N","explained","disk"
"1997-06-08T15:13:10.584Z","1997-06-04","14:55",93,9,"mostly cloudy","Ella","Morar","36.700833",-81.444722,"Y","Y","Y","unexplained","light"
"1996-05-19T16:27:19.847Z","1996-05-18","04:53",37,9,"partly cloudy","Pauline","Mitchell","45.416667",-75.7,"Y","N","N","explained","circle"
"1976-05-05T13:44:18.544Z","1976-05-05","05:12",71,9,"partly cloudy","Major","Strosin","-5.129547",-80.120569,"Y","Y","Y","explained","circle"
"1989-03-07T03:33:00.555Z","1989-03-04","03:51",28,9,"rain","Marilyne","Tillman","47.4508333",-122.8261111,"Y","N","N","explained","disk"
"2013-04-10T16:31:40.694Z","2013-04-10","13:48",20,9,"partly cloudy","Jacklyn","King","39.7683333",-86.1580556,"Y","N","N","explained","disk"
"1974-01-22T23:09:37.776Z","1974-01-14","03:25",81,9,"rain","Peyton","Harber","47.6063889",-122.3308333,"Y","N","N","explained","circle"
"2007-09-12T13:10:12.630Z","2007-09-08","07:23",62,9,"fog","Christa","Grimes","43.580418",7.125102,"Y","Y","N","explained","disk"
"2000-08-25T02:18:59.904Z","2000-08-23","23:59",5,9,"mostly cloudy","Tristin","Crist","48.2325000",-101.2958333,"Y","N","N","explained","circle"
"2007-01-31T03:06:59.919Z","2007-01-30","02:35",100,9,"clear","Nicola","Rodriguez","38.8338889",-104.8208333,"Y","N","N","explained","disk"
"1981-07-04T10:47:23.651Z","1981-07-03","14:30",26,9,"stormy","Stefan","Corwin","-33.46912",-70.641997,"Y","N","N","explained","disk"
"1974-02-17T10:16:31.399Z","1974-02-17","07:19",47,9,"mostly cloudy","Alvera","Grimes","38.1383333",-97.4311111,"Y","N","N","explained","disk"
"2000-03-18T15:20:23.962Z","2000-03-12","10:06",94,9,"snow","Lemuel","Rutherford","34.155373",-115.875835,"Y","N","N","explained","circle"
"1983-07-18T19:29:20.848Z","1983-07-18","10:35",42,9,"fog","Ruthie","Deckow","37.458993",-77.468513,"Y","N","N","unexplained","square"
"2008-09-29T14:24:27.543Z","2008-09-29","00:00",36,9,"fog","Adalberto","Balistreri","41.5733333",-87.7844444,"Y","N","N","explained","disk"
"1991-02-20T02:26:19.621Z","1991-02-20","00:44",70,9,"rain","Neoma","Olson","20.653407",-105.225332,"Y","N","N","explained","disk"
"1974-07-14T01:02:26.312Z","1974-07-12","12:18",21,9,"rain","Cleve","Denesik","36.7161111",-77.0683333,"Y","N","N","explained","circle"
"2016-11-20T11:45:55.662Z","2016-11-19","20:23",59,9,"fog","Jerrod","Welch","42.3369444",-77.3180556,"Y","N","N","unexplained","light"
"1995-09-15T18:10:03.314Z","1995-09-14","03:44",93,9,"snow","Adell","Paucek","39.0169444",-94.2813889,"Y","N","N","explained","disk"
"2005-09-22T16:40:17.690Z","2005-09-19","14:34",97,9,"partly cloudy","Wava","Nader","35.579392",-94.461373,"Y","N","N","explained","disk"
"1996-07-09T22:15:32.164Z","1996-07-01","17:12",3,9,"fog","Mable","Bruen","41.5266667",-124.0372222,"Y","N","N","explained","disk"
"1980-04-25T06:03:28.143Z","1980-04-20","19:22",20,9,"snow","Ludie","Schowalter","39.1697222",-91.8827778,"Y","N","N","explained","circle"
"1970-01-13T04:47:05.343Z","1970-01-05","22:53",97,9,"snow","Myra","Murazik","48.0519444",-122.1758333,"Y","N","N","explained","disk"
"2001-05-17T04:30:49.356Z","2001-05-14","09:03",94,9,"snow","Joelle","Bergnaum","56.5",-2.966667,"Y","N","N","explained","circle"
"2016-12-07T10:40:30.218Z","2016-12-02","21:06",14,9,"mostly cloudy","Hiram","McGlynn","42.6525000",-73.7566667,"Y","N","N","explained","disk"
"2002-01-29T20:17:26.266Z","2002-01-28","10:26",73,9,"fog","Raul","Powlowski","27.716432",-97.328818,"Y","N","N","explained","disk"
"2015-07-05T02:48:35.910Z","2015-07-01","08:17",48,9,"snow","Bill","Luettgen","32.755488",-97.330766,"Y","N","N","explained","circle"
"2000-08-23T13:58:56.019Z","2000-08-20","11:11",25,9,"mostly cloudy","Imogene","Kreiger","33.689921",-117.772922,"Y","N","N","explained","disk"
"1973-12-03T12:03:13.948Z","1973-11-30","02:39",54,9,"clear","Fermin","Heathcote","40.0063889",-75.7036111,"Y","N","N","explained","circle"
"2010-05-19T16:26:47.888Z","2010-05-14","00:23",47,9,"rain","Noe","Bartell","41.8908333",-80.6763889,"Y","Y","Y","unexplained","square"
"1996-02-12T17:33:00.129Z","1996-02-10","23:02",12,9,"clear","Walter","Rolfson","36.1538889",-95.9925,"Y","N","N","explained","light"
"1972-05-08T13:07:00.555Z","1972-05-08","04:55",21,9,"stormy","Eddie","MacGyver","31.2291667",-81.7894444,"Y","N","N","explained","circle"
"2016-02-08T05:31:55.935Z","2016-02-04","08:05",53,9,"rain","Casey","Senger","33.4222222",-111.8219444,"Y","N","N","explained","disk"
"1997-09-11T19:22:13.558Z","1997-09-09","22:52",31,9,"stormy","Lina","O'Connell","35.2269444",-80.8433333,"Y","N","N","unexplained","square"
"1990-08-30T16:06:51.092Z","1990-08-27","06:55",17,9,"clear","Zora","Morissette","44.0583333",-121.3141667,"Y","N","N","explained","circle"
"1992-01-22T05:35:11.294Z","1992-01-21","10:29",1,9,"partly cloudy","Chanel","Bayer","33.9136111",-98.4930556,"Y","N","N","explained","disk"
"1977-03-15T03:01:41.927Z","1977-03-12","14:03",88,9,"stormy","Nathanial","Kessler","33.7738889",-117.9405556,"Y","N","N","explained","disk"
"1986-11-23T16:54:00.088Z","1986-11-23","14:55",23,9,"mostly cloudy","Gilberto","Jenkins","33.2055556",-80.6480556,"Y","N","N","explained","circle"
"1983-04-12T20:04:15.526Z","1983-04-05","12:52",9,9,"partly cloudy","Felicia","Harvey","45.0616667",-83.4327778,"Y","N","N","probable","triangle"
"1997-11-02T23:05:39.936Z","1997-10-31","08:57",39,9,"snow","Trenton","Schroeder","33.317842",-117.320512,"Y","N","N","unexplained","square"
"2002-10-21T16:52:13.814Z","2002-10-17","18:43",39,9,"clear","Myrtice","Schimmel","56.116667",-3.95,"Y","N","N","explained","circle"
"2015-12-27T22:02:41.772Z","2015-12-25","21:11",38,9,"mostly cloudy","Germaine","Windler","35.9911111",-106.08,"Y","N","N","explained","circle"
"2006-11-20T07:19:37.578Z","2006-11-19","11:23",52,9,"mostly cloudy","Elvie","Rempel","32.7188889",-102.6444444,"Y","N","N","explained","disk"
"2004-02-20T06:06:41.969Z","2004-02-13","03:24",87,9,"clear","Mohammad","Roberts","42.8294444",-88.1586111,"Y","N","N","explained","disk"
"2013-07-27T18:18:57.329Z","2013-07-27","08:06",88,9,"stormy","Alvena","Schaden","39.9258333",-75.12,"Y","N","N","explained","disk"
"2004-06-23T01:50:38.610Z","2004-06-22","00:02",4,9,"mostly cloudy","Heath","Roberts","46.4477778",-120.4191667,"Y","N","N","explained","circle"
"2017-02-05T17:48:39.792Z","2017-02-02","05:24",36,9,"snow","Beatrice","Barton","39.7597222",-121.6208333,"Y","Y","N","probable","triangle"
"1998-01-08T12:03:32.062Z","1998-01-05","14:56",29,9,"fog","Sibyl","Jaskolski","26.1336111",-80.1133333,"Y","N","N","explained","disk"
"2012-08-10T11:03:38.732Z","2012-08-08","02:57",54,9,"mostly cloudy","Zander","Rempel","49.25",-122.5,"Y","N","N","explained","circle"
"2005-05-13T07:11:49.618Z","2005-05-10","00:01",41,9,"snow","Freda","Thiel","44.3",-78.333333,"Y","N","N","explained","circle"
"1982-10-19T07:35:43.475Z","1982-10-17","18:05",27,9,"stormy","Daphney","Johnson","47.4019444",-122.3230556,"Y","N","N","explained","circle"
"2004-06-10T14:29:42.045Z","2004-06-10","04:14",89,9,"partly cloudy","Grayson","Buckridge","34.493484",-118.21636,"Y","N","N","unexplained","square"
"1996-10-09T01:34:01.105Z","1996-10-07","18:26",99,9,"fog","Arvid","Torphy","38.8158333",-76.75,"Y","N","N","explained","circle"
"2018-10-06T14:47:47.683Z","2018-10-06","13:48",50,9,"clear","Reina","Wunsch","34.0286111",-117.8094444,"Y","Y","N","explained","circle"
"1976-05-05T05:51:41.921Z","1976-05-03","10:52",15,9,"fog","Blanche","Dibbert","34.0336111",-117.0422222,"Y","N","N","probable","sphere"
"1997-01-29T07:10:55.679Z","1997-01-25","11:48",72,9,"snow","Florence","Block","51.505833",-3.577222,"Y","Y","N","unexplained","square"
"2015-08-01T21:59:05.358Z","2015-08-01","18:23",77,9,"fog","Roberto","Kunze","35.9172222",-82.3011111,"Y","N","N","unexplained","square"
"1971-01-24T02:54:22.535Z","1971-01-22","10:34",33,9,"fog","Nicholaus","Bins","30.4211111",-87.2169444,"Y","N","N","probable","triangle"
"2017-11-04T23:56:52.853Z","2017-11-04","14:12",48,9,"stormy","Alejandra","Nader","47.9791667",-122.2008333,"Y","N","N","explained","disk"
"1983-06-26T14:27:03.914Z","1983-06-23","21:10",43,9,"stormy","Halle","Bashirian","38.4022222",-122.8227778,"Y","N","N","explained","circle"
"1982-11-27T15:11:55.116Z","1982-11-25","07:58",33,9,"clear","Grady","Hills","27.5155556",-97.8558333,"Y","N","N","probable","triangle"
"1984-07-15T20:39:13.069Z","1984-07-14","15:03",2,9,"fog","Lorenza","Mitchell","47.0380556",-122.8994444,"Y","N","N","explained","disk"
"1993-02-12T07:19:21.449Z","1993-02-04","23:51",53,9,"snow","Kailee","Kuphal","35.9250000",-86.8688889,"Y","Y","Y","probable","triangle"
"1989-03-25T08:01:13.619Z","1989-03-24","16:08",59,9,"clear","Queenie","Tillman","25.7738889",-80.1938889,"Y","N","N","explained","disk"
"2002-12-14T09:54:03.217Z","2002-12-09","07:32",14,9,"clear","Brant","Considine","37.0986000",-93.8185,"Y","N","N","explained","circle"
"1979-09-04T12:25:15.311Z","1979-09-03","12:39",79,9,"partly cloudy","Norene","Kemmer","30.3569444",-87.1638889,"Y","Y","Y","probable","triangle"
"2003-11-16T02:44:44.683Z","2003-11-11","02:23",73,9,"stormy","Rodrick","Hilpert","38.7838889",-90.4811111,"Y","N","N","explained","disk"
"2007-08-06T18:46:57.695Z","2007-08-05","17:15",66,9,"mostly cloudy","Jacky","Grady","36.1750000",-115.1363889,"Y","Y","Y","probable","sphere"
"2009-08-05T08:35:49.884Z","2009-07-27","15:36",86,9,"rain","Mathilde","Funk","44.9430556",-123.0338889,"Y","N","N","unexplained","light"
"1991-03-02T18:46:49.307Z","1991-03-01","12:11",73,9,"fog","Viva","Stracke","46.5083333",-99.7708333,"Y","N","N","explained","disk"
"2005-12-16T21:17:33.706Z","2005-12-15","13:10",12,9,"mostly cloudy","Kory","Bahringer","41.5283333",-87.4236111,"Y","N","N","probable","triangle"
"1970-08-09T14:35:40.898Z","1970-08-03","17:39",72,9,"stormy","Conrad","Trantow","34.1425000",-118.2541667,"Y","Y","N","probable","triangle"
"1980-09-19T07:56:09.838Z","1980-09-15","03:59",4,9,"partly cloudy","Mariane","Bergnaum","53.433333",-1.35,"Y","N","N","unexplained","square"
"1991-06-14T14:14:20.365Z","1991-06-07","12:13",60,9,"stormy","Allison","Kunde","33.5508333",-79.0416667,"Y","N","N","explained","circle"
"1998-05-15T04:32:46.854Z","1998-05-11","00:26",97,9,"mostly cloudy","Kirsten","Lebsack","41.1844444",-73.1336111,"Y","N","N","explained","circle"
"1984-09-10T15:58:52.335Z","1984-09-08","23:38",83,9,"partly cloudy","Emily","Pfannerstill","37.7800000",-121.9769444,"Y","N","N","explained","disk"
"1986-02-07T15:55:07.217Z","1986-01-30","03:33",70,9,"mostly cloudy","Isaias","Boehm","43.0388889",-87.9063889,"Y","N","N","unexplained","square"
"1977-05-20T07:29:44.477Z","1977-05-19","11:31",24,9,"fog","Consuelo","Padberg","35.8880556",-106.3063889,"Y","N","N","explained","circle"
"1994-01-02T12:19:47.719Z","1993-12-31","20:22",92,9,"rain","Pansy","Koepp","28.9886111",-80.9025,"Y","N","N","explained","disk"
"1985-06-16T10:02:50.020Z","1985-06-16","03:32",69,9,"fog","Leon","Lehner","27.9091667",-82.7875,"Y","N","N","explained","circle"
"1977-10-25T20:31:05.580Z","1977-10-23","17:37",66,9,"stormy","Jackeline","Fadel","45.6388889",-122.6602778,"Y","Y","N","unexplained","light"
"2019-03-14T00:44:57.691Z","2019-03-08","21:40",82,9,"fog","Mustafa","Lindgren","31.3150000",-85.8552778,"Y","Y","N","explained","circle"
"1979-03-04T04:51:39.167Z","1979-03-02","00:59",8,9,"mostly cloudy","Cara","Hessel","40.8000000",-96.6666667,"Y","N","N","explained","circle"
"1993-07-24T15:08:33.713Z","1993-07-23","10:58",14,9,"snow","Elisha","Hagenes","40.4163889",-120.6519444,"Y","N","N","explained","disk"
"1996-11-23T08:35:36.464Z","1996-11-23","05:13",62,9,"fog","Morris","Roob","32.4486111",-99.7327778,"Y","N","N","explained","disk"
"2010-03-27T06:08:45.109Z","2010-03-20","18:27",58,9,"fog","Abby","Wunsch","33.7488889",-84.3880556,"Y","N","N","unexplained","light"
"1994-05-12T15:27:41.685Z","1994-05-08","16:39",81,9,"clear","Braxton","Hauck","45.316667",-72.65,"Y","N","N","explained","disk"
"1993-01-01T14:52:29.037Z","1992-12-26","14:17",48,9,"clear","Brannon","Abernathy","52.116667",-122.15,"Y","N","N","explained","disk"
"1972-06-18T20:59:48.051Z","1972-06-17","20:08",61,9,"rain","Raheem","Rutherford","38.7072222",-121.28,"Y","N","N","unexplained","square"
"1984-04-17T14:38:20.879Z","1984-04-12","02:01",36,9,"rain","Elisa","Pouros","40.1261111",-82.9291667,"Y","N","N","probable","sphere"
"2008-02-05T04:07:21.315Z","2008-02-03","04:22",8,9,"rain","Trey","Stokes","41.5038889",-87.7130556,"Y","N","N","explained","disk"
"1983-02-23T02:25:22.932Z","1983-02-19","19:02",46,9,"mostly cloudy","Brittany","Gleichner","28.568802",77.322391,"Y","Y","Y","probable","triangle"
"2008-02-06T22:54:58.203Z","2008-02-03","20:43",60,9,"stormy","Camila","Jaskolski","41.9269444",-73.9977778,"Y","N","N","explained","disk"
"1980-04-03T10:58:43.219Z","1980-04-01","00:27",90,9,"clear","Lily","Goyette","35.0886111",-92.4419444,"Y","N","N","unexplained","square"
"1997-12-18T14:24:36.570Z","1997-12-16","10:04",8,9,"snow","Madisyn","Konopelski","41.0886111",-74.0138889,"Y","Y","Y","explained","circle"
"1980-08-15T21:58:24.975Z","1980-08-15","02:55",30,9,"rain","Augusta","Hills","26.1416667",-81.795,"Y","N","N","unexplained","square"
"2000-08-27T19:40:26.539Z","2000-08-26","03:09",9,9,"partly cloudy","Jedediah","Gerlach","43.7022222",-72.29,"Y","Y","N","explained","circle"
"1991-06-21T20:58:42.505Z","1991-06-19","10:18",23,9,"rain","Abigayle","Bahringer","41.9452778",-74.9133333,"Y","N","N","explained","circle"
"2018-12-04T19:17:08.542Z","2018-12-04","07:52",14,9,"snow","Hosea","Langworth","41.8025000",-71.8863889,"Y","N","N","explained","disk"
"1974-04-30T16:05:30.619Z","1974-04-28","02:50",92,9,"rain","Jake","Torp","44.8813889",-124.0330556,"Y","N","N","explained","disk"
"1979-04-06T22:30:31.574Z","1979-04-06","18:30",79,9,"clear","Rosanna","Kris","34.0983333",-118.3258333,"Y","N","N","explained","disk"
"1994-06-02T07:58:51.870Z","1994-05-28","23:23",70,9,"mostly cloudy","Nils","Hayes","47.0227778",-91.6705556,"Y","N","N","unexplained","square"
"2004-07-01T23:02:11.828Z","2004-06-29","10:40",18,9,"partly cloudy","Sophia","Schamberger","41.2294444",-73.9875,"Y","Y","Y","unexplained","square"
"2003-09-03T17:17:37.481Z","2003-09-03","16:05",4,9,"stormy","Vella","Dooley","30.26194",-97.733982,"Y","N","N","explained","disk"
"1985-03-18T21:34:40.740Z","1985-03-18","16:56",33,9,"partly cloudy","Tremayne","Hartmann","39.1502778",-123.2066667,"Y","N","N","explained","disk"
"1971-11-10T01:55:14.617Z","1971-11-07","20:32",18,9,"clear","Hattie","Hyatt","47.516667",-52.983333,"Y","Y","Y","explained","disk"
"2008-04-24T03:33:12.471Z","2008-04-23","11:27",42,9,"stormy","Gabriella","McKenzie","53.381129",-1.470085,"Y","N","N","explained","circle"
"1998-03-01T11:44:18.793Z","1998-02-27","17:22",57,9,"stormy","Alene","Kutch","39.1730556",-77.2719444,"Y","N","N","explained","circle"
"1981-12-14T18:41:32.850Z","1981-12-13","20:12",46,9,"rain","Baylee","Johnson","56.6",-169.541667,"Y","Y","N","unexplained","square"
"1971-10-31T06:07:34.701Z","1971-10-28","03:14",41,9,"stormy","Bernice","Schowalter","36.3352778",-92.385,"Y","Y","N","explained","circle"
"2008-04-02T11:03:46.673Z","2008-03-29","08:04",64,9,"partly cloudy","Esmeralda","Rippin","36.7097222",-81.9775,"Y","N","N","probable","square"
"1973-04-13T02:57:28.942Z","1973-04-12","01:02",75,9,"partly cloudy","Kiara","Reichert","32.6208333",-83.6,"Y","N","N","explained","disk"
"2008-06-24T07:38:56.428Z","2008-06-23","03:05",45,9,"mostly cloudy","Fausto","Cremin","43.4711111",-89.7441667,"Y","N","N","unexplained","square"
"2014-08-28T07:36:21.605Z","2014-08-27","01:58",84,9,"mostly cloudy","Karolann","Sanford","41.1888889",-81.6363889,"Y","Y","N","explained","circle"
"1978-07-15T15:14:59.533Z","1978-07-14","18:40",63,9,"partly cloudy","Billie","Rau","33.174147",-96.87871,"Y","N","N","unexplained","light"
"1973-07-19T03:44:24.125Z","1973-07-17","05:19",28,9,"stormy","Alfred","Baumbach","47.9480556",-116.7069444,"Y","N","N","probable","sphere"
"1984-06-23T00:31:34.049Z","1984-06-22","01:14",79,9,"fog","Laurianne","Heller","1.537886",103.660874,"Y","N","N","explained","circle"
"1975-08-20T10:39:45.897Z","1975-08-19","23:00",43,9,"partly cloudy","Marcellus","Ferry","29.4238889",-98.4933333,"Y","N","N","explained","circle"
"2003-12-05T16:58:05.701Z","2003-12-05","13:21",56,9,"rain","Lamont","Boehm","35.7077778",-79.8138889,"Y","N","N","unexplained","light"
"2004-01-16T15:31:47.510Z","2004-01-12","19:34",7,9,"mostly cloudy","Alfred","Parisian","39.0991667",-76.8486111,"Y","Y","Y","explained","circle"
"2009-03-17T08:59:15.621Z","2009-03-10","07:35",3,9,"rain","Yadira","Fisher","33.0461111",-96.9938889,"Y","N","N","unexplained","square"
"2003-11-04T01:35:09.521Z","2003-11-03","23:28",60,9,"mostly cloudy","Mercedes","Weber","38.9413889",-119.7486111,"Y","Y","N","explained","circle"
"1989-08-22T12:13:51.429Z","1989-08-17","07:07",9,9,"rain","Sincere","Murray","32.6780556",-117.0983333,"Y","N","N","unexplained","light"
"1992-08-04T18:06:03.614Z","1992-08-02","19:49",44,9,"mostly cloudy","Kennedi","Kihn","42.4566667",-83.9463889,"Y","Y","N","explained","circle"
"2017-12-30T17:45:01.212Z","2017-12-26","05:56",57,9,"fog","Marques","Zemlak","38.497237",-94.950521,"Y","N","N","explained","circle"
"1973-07-10T21:02:17.763Z","1973-07-10","18:46",89,9,"stormy","Berniece","Howell","41.4847222",-81.9222222,"Y","N","N","explained","circle"
"2003-02-15T10:26:50.625Z","2003-02-12","07:02",43,9,"partly cloudy","Easton","Aufderhar","40.7297222",-73.2108333,"Y","N","N","explained","disk"
"1977-05-09T13:26:04.479Z","1977-05-08","09:22",41,9,"rain","Caroline","Durgan","28.5388889",-80.6722222,"Y","Y","N","probable","triangle"
"2004-06-25T06:39:37.496Z","2004-06-24","09:59",17,9,"snow","Emilia","Powlowski","52.666667",-2.75,"Y","Y","Y","probable","sphere"
"1996-01-16T03:01:21.032Z","1996-01-16","01:19",52,9,"fog","Leopold","Smith","34.8416667",-118.8638889,"Y","Y","Y","unexplained","square"
"2012-08-19T02:34:36.949Z","2012-08-18","10:12",73,9,"snow","Luther","Hoeger","44.8261111",-68.6938889,"Y","N","N","unexplained","light"
"1993-01-12T10:11:06.548Z","1993-01-09","18:22",90,9,"clear","Clemens","Roberts","45.433333",-72.883333,"Y","N","N","explained","triangle"
"1986-10-28T06:36:04.238Z","1986-10-28","00:42",82,9,"clear","Alexandria","Hettinger","35.0455556",-85.3097222,"Y","N","N","unexplained","light"
"1980-05-27T21:12:31.207Z","1980-05-26","22:19",56,9,"partly cloudy","Maudie","Tromp","35.5069444",-78.7394444,"Y","N","N","explained","disk"
"1980-10-30T08:52:09.536Z","1980-10-26","12:28",43,9,"clear","Alaina","Rolfson","33.3702778",-112.5830556,"Y","Y","N","explained","disk"
